City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,kailua-kona,19.6406,-155.9956,25.98,86,40,2.06,US,1714936746
366,mitu,1.1983,-70.1733,23.6,100,100,1.0,CO,1714937018
367,happy valley-goose bay,53.3168,-60.3315,20.17,34,75,8.23,CA,1714937018
368,gbadolite,4.2833,21.0167,27.18,55,15,1.31,CD,1714937019
369,kangding,30.0513,101.9603,8.55,95,100,0.45,CN,1714937019
370,tchibanga,-2.85,11.0333,23.29,98,11,0.93,GA,1714937019
371,lerwick,60.1545,-1.1494,9.0,97,100,2.61,GB,1714937020
372,kolda,12.8833,-14.95,40.17,22,0,0.0,SN,1714937020
373,mancio lima,-7.6142,-72.8958,30.04,70,75,2.57,BR,1714937021
374,kupang,-10.1667,123.5833,25.32,100,20,5.14,ID,1714937021
375,aoulef,26.9667,1.0833,33.14,7,0,3.75,DZ,1714937021
376,kasempa,-13.4584,25.8338,20.62,55,78,2.1,ZM,1714937022
377,guadalajara,20.6667,-103.3333,33.87,10,40,4.12,MX,1714936882
378,el granada,37.5027,-122.4694,17.31,61,0,10.29,US,1714937022
379,pionerskiy,54.9508,20.2275,15.08,97,100,4.77,RU,1714937023
380,manga,11.6636,-1.0731,34.15,38,100,6.0,BF,1714937023
381,lompoc,34.6391,-120.4579,18.9,58,75,7.72,US,1714937023
382,sumbawa besar,-8.5,117.4333,21.51,94,10,2.2,ID,1714937024
383,juan de ayolas,-27.4,-56.9,29.51,74,0,2.88,PY,1714937024
384,bridgewater,44.3835,-64.5155,12.28,68,80,5.66,CA,1714937024
385,swift current,50.2834,-107.8014,17.45,36,0,8.75,CA,1714937025
386,san luis de la loma,17.2706,-100.8939,30.32,56,99,3.33,MX,1714937025
387,yashikira,9.7667,3.4,30.36,50,41,3.58,NG,1714937025
388,newman,37.3138,-121.0208,15.08,59,41,0.89,US,1714937026
389,kongoussi,13.3258,-1.5347,35.69,29,23,3.12,BF,1714937026
390,taoudenni,22.6783,-3.9836,34.55,4,0,4.76,ML,1714936878
391,sao felix do xingu,-6.6447,-51.995,30.81,58,74,2.7,BR,1714937027
392,alice springs,-23.7,133.8833,5.75,81,2,2.57,AU,1714936779
393,mwinilunga,-11.7358,24.4293,17.2,62,6,1.6,ZM,1714937028
394,uliastay,47.7417,96.8444,9.53,32,9,3.11,MN,1714936878
395,nanao,37.05,136.9667,16.88,58,100,1.43,JP,1714937028
396,saint-joseph,-21.3667,55.6167,20.21,69,44,4.53,RE,1714937029
397,fruita,39.1589,-108.729,23.58,19,20,9.26,US,1714937029
398,princeville,45.7668,-61.2985,14.79,59,0,5.14,CA,1714937029
399,laguna,38.421,-121.4238,17.16,52,75,2.06,US,1714937030
400,abeche,13.8292,20.8324,32.93,11,0,4.7,TD,1714937030
401,pangai,-19.8,-174.35,26.06,94,75,6.17,TO,1714937030
402,rehoboth,-23.3167,17.0833,19.61,20,0,1.53,NA,1714937031
403,narasannapeta,18.4167,84.05,28.39,89,49,4.67,IN,1714937031
404,kendari,-3.945,122.4989,23.85,98,100,2.15,ID,1714937032
405,hanceville,34.0607,-86.7675,31.92,45,100,2.17,US,1714937032
406,bocaiuva,-17.1078,-43.815,28.84,57,22,5.53,BR,1714937032
407,lakatoro,-16.0999,167.4164,25.53,85,100,5.3,VU,1714937033
408,loukhi,66.0764,33.0381,-2.66,91,100,2.08,RU,1714937033
409,santa cruz,-17.8,-63.1667,30.7,70,40,8.23,BO,1714936837
410,cromer,52.9312,1.2989,15.04,82,100,3.41,GB,1714936759
411,aykhal,66.0,111.5,-11.09,98,12,1.9,RU,1714937035
412,olyokminsk,60.3736,120.4264,1.37,100,100,0.97,RU,1714937035
413,mapimi,25.8167,-103.85,32.26,10,2,4.48,MX,1714937035
414,sanctuary point,-35.1114,150.629,18.19,79,52,5.12,AU,1714937036
415,brookings,44.3114,-96.7984,18.43,48,0,5.14,US,1714937036
416,gorgan,36.8387,54.4348,17.98,72,0,2.06,IR,1714937036
417,natal,-5.795,-35.2094,30.12,70,40,9.26,BR,1714936719
418,edd,13.9297,41.6925,29.41,78,0,4.23,ER,1714937037
419,alofi,-19.0595,-169.9187,25.94,94,20,1.54,NU,1714937037
420,lesnoy,57.6198,63.0784,-2.55,89,14,3.04,RU,1714937038
421,arraial do cabo,-22.9661,-42.0278,27.98,78,0,8.23,BR,1714937038
422,buala,-8.145,159.5921,27.21,84,73,1.36,SB,1714937038
423,itaueira,-7.6033,-43.0256,34.61,34,91,4.28,BR,1714937039
424,tsiombe,-25.3,45.4833,19.7,83,5,2.9,MG,1714937039
425,siavonga,-16.5382,28.7088,23.04,61,0,0.79,ZM,1714937039
426,kapuskasing,49.4169,-82.4331,11.05,82,75,5.66,CA,1714937040
427,brena alta,28.65,-17.7833,19.07,73,40,4.12,ES,1714937040
428,kargopol',61.5071,38.9456,-2.77,84,100,2.54,RU,1714937040
429,borujen,31.9652,51.2873,12.09,47,3,2.61,IR,1714937041
430,st anne,49.715,-2.2042,13.09,76,20,2.57,GG,1714937041
431,soio,-6.1349,12.3689,26.41,86,24,5.09,AO,1714937041
432,prince rupert,54.3161,-130.3201,9.83,85,100,7.72,CA,1714937042
433,fort mcmurray,56.7268,-111.381,14.77,35,0,6.17,CA,1714937042
434,bahia de kino,28.8333,-111.9333,24.17,50,0,5.15,MX,1714937042
435,the pas,53.8251,-101.2541,15.01,36,75,2.57,CA,1714937043
436,tucurui,-3.7661,-49.6725,31.71,63,88,1.3,BR,1714937043
437,mata-utu,-13.2816,-176.1745,29.09,78,100,4.32,WF,1714937043
438,tulun,54.5611,100.5792,11.04,73,100,2.72,RU,1714936796
439,bikenibeu village,1.3673,173.1241,27.98,83,75,1.03,KI,1714937044
440,tanjung pandan,-2.75,107.65,25.95,89,27,1.95,ID,1714936796
441,severo-yeniseyskiy,60.3725,93.0408,5.32,80,100,5.36,RU,1714937045
442,nuku'alofa,-21.1333,-175.2,25.19,88,75,2.57,TO,1714937045
443,saldanha,-33.0117,17.9442,14.03,90,58,4.63,ZA,1714937045
444,bakchar,57.0186,82.0711,5.33,67,100,3.29,RU,1714937046
445,weno,7.4515,151.8468,27.97,89,75,2.57,FM,1714937046
446,ribeira brava,32.65,-17.0667,22.78,82,99,0.62,PT,1714937046
447,izhevsk,56.85,53.2333,5.19,51,100,6.71,RU,1714937003
448,stephenville,32.2207,-98.2023,26.04,66,40,2.57,US,1714936825
449,xam nua,20.4197,104.0439,18.09,99,48,1.18,LA,1714937047
450,floro,61.5996,5.0328,14.57,93,75,3.09,NO,1714937048
451,abadeh,31.1608,52.6506,16.39,36,0,3.46,IR,1714937048
452,coquimbo,-29.9533,-71.3436,14.85,82,20,5.14,CL,1714936996
453,namsos,64.4662,11.4957,13.95,44,0,4.12,NO,1714937013
454,lucapa,-8.4192,20.7447,22.0,51,13,0.95,AO,1714937049
455,antsiranana,-12.2787,49.2917,25.77,73,13,7.57,MG,1714937049
456,hastings,50.8552,0.5729,14.38,88,100,1.34,GB,1714936951
457,bargaal,11.2864,51.0773,29.18,79,93,2.27,SO,1714937050
458,la roche-sur-foron,46.0666,6.3122,16.42,92,100,2.3,FR,1714937050
459,nagqu,31.5,92.0,0.58,76,100,1.07,CN,1714937051
460,mersa matruh,31.3525,27.2453,19.11,63,40,9.26,EG,1714937051
461,niafunke,15.9322,-3.9906,39.12,11,42,3.51,ML,1714936878
462,rincon de la victoria,36.7172,-4.2758,25.61,45,100,3.85,ES,1714937052
463,lakhipur,26.0299,90.3041,21.9,83,28,6.2,IN,1714937052
464,cherlak,54.155,74.8055,5.26,50,0,5.39,RU,1714937052
465,al bayda,32.7627,21.7551,11.57,92,0,2.4,LY,1714937053
466,tofol,5.3248,163.0078,28.06,81,57,6.94,FM,1714937053
467,sulak,43.2734,47.5146,13.96,83,100,11.88,RU,1714937053
468,owase,34.0667,136.2,15.57,91,100,1.6,JP,1714937054
469,krasnogvardeyskoye,45.8456,41.5186,5.34,85,3,2.93,RU,1714937054
470,langtang,9.1333,9.7833,31.93,42,42,1.29,NG,1714936936
471,korhogo,9.45,-5.6333,25.08,74,100,6.88,CI,1714937055
472,gunjur,13.2019,-16.7339,26.04,69,0,3.09,GM,1714937055
473,pindushi,62.9152,34.58,-2.71,82,25,2.16,RU,1714937056
474,runing,33.0011,114.3542,16.07,88,12,3.04,CN,1714937056
475,pisco,-13.7,-76.2167,21.68,88,100,3.6,PE,1714937046
476,pirae,-17.5167,-149.5333,29.01,74,40,5.66,PF,1714937056
477,taunusstein,50.15,8.15,15.42,77,100,1.34,DE,1714937057
478,cururupu,-1.8283,-44.8683,28.0,79,88,2.83,BR,1714937057
479,karyes,37.3,22.5,11.81,57,52,1.13,GR,1714937057
480,kidatu,-7.6992,36.9572,21.23,95,99,0.88,TZ,1714937058
481,argo,37.6333,22.7333,16.77,54,19,0.95,GR,1714937058
482,guozhen,34.3659,107.359,15.7,69,0,1.1,CN,1714937058
483,lichinga,-13.3128,35.2406,19.05,77,40,2.06,MZ,1714937059
484,sao francisco,-15.9486,-44.8644,33.48,26,0,4.16,BR,1714937059
485,sovetskaya gavan',48.9723,140.2878,3.39,99,100,1.05,RU,1714937059
486,fort st. john,56.2499,-120.8529,14.94,31,20,5.66,CA,1714937060
487,visby,57.6409,18.296,11.01,57,0,6.17,SE,1714937060
488,aldinga beach,-35.2793,138.4604,14.86,85,0,4.64,AU,1714937060
489,fairfield,41.2668,-73.3162,10.85,86,100,5.14,US,1714936993
490,fauske,67.2588,15.3918,8.3,58,1,2.68,NO,1714937061
491,kiruna,67.8557,20.2251,-1.49,69,100,3.09,SE,1714937061
492,isla vista,34.4133,-119.861,19.9,41,0,5.14,US,1714937062
493,santana,-0.0583,-51.1817,29.1,84,40,5.66,BR,1714937027
494,armacao de buzios,-22.7469,-41.8817,28.09,85,0,9.7,BR,1714937062
495,banfora,10.6333,-4.7667,34.8,33,36,4.68,BF,1714937063
496,ust-tsilma,65.441,52.1498,-12.44,97,24,0.45,RU,1714937063
497,la passe,45.5549,-0.8967,15.13,94,100,5.25,FR,1714937063
498,apiai,-24.5094,-48.8425,28.76,34,0,0.3,BR,1714937064
499,sibbo,60.3775,25.2691,7.31,63,0,1.54,FI,1714937064
500,brisas barra de suchiate,14.55,-92.2167,35.1,66,100,5.09,MX,1714937064
501,jaszapati,47.5167,20.15,18.95,60,98,3.73,HU,1714937065
502,coahuayana de hidalgo,18.7,-103.6583,32.31,45,34,3.86,MX,1714937065
503,matam,15.6175,-13.3303,42.0,31,0,1.03,SN,1714937065
504,puerto madryn,-42.7692,-65.0385,13.04,24,0,5.31,AR,1714936892
505,flying fish cove,-10.4217,105.6791,25.82,83,75,4.63,CX,1714937066
506,ebon,4.582,168.6964,27.72,83,100,7.22,MH,1714937067
507,necochea,-38.5473,-58.7368,15.04,70,100,3.63,AR,1714937041
508,bom jesus,-9.0744,-44.3586,31.65,39,100,3.47,BR,1714937068
509,angaur state,6.906,134.13,28.6,69,100,6.83,PW,1714937059
510,kirensk,57.7853,108.1119,7.2,93,82,1.34,RU,1714937068
511,karakulino,56.012,53.7067,4.56,60,100,5.57,RU,1714937069
512,kandiari,26.9156,68.5216,34.66,20,1,2.94,PK,1714937069
513,westport,41.1415,-73.3579,11.46,88,100,5.14,US,1714937070
514,basco,20.4487,121.9702,28.62,73,8,5.16,PH,1714937070
515,tralee,52.2704,-9.7026,11.48,87,59,2.44,IE,1714937070
516,bandar-e lengeh,26.5579,54.8807,26.92,67,0,5.63,IR,1714937071
517,cam ranh,11.9214,109.1591,28.98,74,20,1.03,VN,1714937071
518,kegeyli shahar,42.7767,59.6078,19.05,47,7,3.73,UZ,1714937072
519,kruisfontein,-34.0033,24.7314,14.39,83,79,0.33,ZA,1714937072
520,sarina,-21.4333,149.2167,20.9,94,65,2.66,AU,1714937072
521,saguenay,48.4168,-71.0657,13.38,80,100,4.12,CA,1714936802
522,reggane,26.7158,0.1714,32.86,6,0,4.5,DZ,1714937073
523,bantay,17.5847,120.3892,28.0,75,0,2.33,PH,1714937073
524,bang nam priao,13.8474,101.0531,31.66,70,83,1.28,TH,1714937074
525,lincoln,40.8,-96.667,17.77,49,0,6.17,US,1714937055
526,mao,39.8885,4.2658,17.31,100,0,5.66,ES,1714937074
527,novyy urengoy,66.0833,76.6333,-3.58,96,100,6.84,RU,1714937075
528,tromso,69.6496,18.957,1.01,69,75,5.14,NO,1714937075
529,covington,39.0837,-84.5086,26.62,64,20,5.14,US,1714936930
530,tsetserleg,47.475,101.4542,8.56,34,44,1.67,MN,1714936878
531,mont-dore,-22.2833,166.5833,22.78,99,10,1.93,NC,1714937076
532,ceeldheer,3.8488,47.1806,26.94,76,100,5.64,SO,1714937076
533,bunyan,38.8463,35.8603,5.12,78,100,4.37,TR,1714937077
534,minot air force base,48.4209,-101.3391,20.1,39,0,10.29,US,1714937077
535,mount pearl,47.5166,-52.7813,4.92,78,40,4.12,CA,1714937077
536,krasnyy kut,50.95,46.9667,10.55,37,23,9.62,RU,1714937078
537,ville platte,30.688,-92.2715,27.06,90,100,5.23,US,1714937078
538,marka,1.7159,44.7717,26.84,82,100,5.25,SO,1714937078
539,quibala,-10.7337,14.98,17.77,70,0,0.89,AO,1714937079
540,orcopampa,-15.2661,-72.3417,17.09,28,6,2.62,PE,1714936996
541,pacasmayo,-7.4006,-79.5714,22.76,73,27,6.19,PE,1714937079
542,el porvenir,13.7617,-87.3458,35.63,40,44,3.91,HN,1714937080
543,krumovgrad,41.4667,25.65,10.73,74,0,1.17,BG,1714937080
544,msowero,-6.5333,37.2,21.09,91,100,1.08,TZ,1714937080
545,shagonar,51.5333,92.8,12.4,47,98,1.1,RU,1714937081
546,sao vicente,-23.9631,-46.3919,36.82,65,100,4.02,BR,1714937081
547,qui nhon,13.7667,109.2333,26.05,92,96,1.95,VN,1714937081
548,muli,2.9167,73.5667,29.56,76,98,6.16,MV,1714936880
549,debre werk',10.6667,38.1667,19.45,31,63,3.53,ET,1714937082
550,naze,28.3667,129.4833,22.51,93,77,6.49,JP,1714937082
551,anupgarh,29.1911,73.2086,33.92,20,0,3.93,IN,1714937083
552,praia da vitoria,38.7333,-27.0667,21.14,68,20,3.9,PT,1714937059
553,tarsus,36.9188,34.8784,14.93,91,61,3.13,TR,1714937083
554,auki,-8.7676,160.7034,25.46,91,32,1.47,SB,1714937084
555,broome,42.2506,-75.833,13.03,87,100,4.92,US,1714937084
556,kourou,5.1552,-52.6478,29.03,80,100,3.21,GF,1714937084
557,debila,33.5167,6.95,31.04,15,0,2.06,DZ,1714937085
558,amalfi,6.9102,-75.0776,20.85,92,100,1.44,CO,1714937085
559,sitangkai,4.6628,119.3928,28.13,74,75,2.51,PH,1714937003
560,yanykurgan,43.915,67.2481,13.51,68,17,2.43,KZ,1714937086
561,berdigestyakh,62.0989,126.6992,0.3,97,100,2.55,RU,1714937086
562,conception bay south,47.4999,-52.9981,5.25,76,7,3.43,CA,1714937086
563,key west,24.5557,-81.7826,32.0,63,20,8.23,US,1714937087
564,gamay,12.3854,125.2979,25.43,87,27,1.92,PH,1714937087
565,peace river,56.2501,-117.286,17.17,33,40,3.6,CA,1714936926
566,mammoth lakes,37.6485,-118.9721,2.4,65,75,4.63,US,1714937088
567,ajdabiya,30.7554,20.2263,18.45,64,0,5.32,LY,1714937088
568,cooper's town,26.8667,-77.5167,24.31,68,55,6.77,BS,1714937089
569,mar del plata,-38.0023,-57.5575,16.72,97,100,2.06,AR,1714936953
570,harrisburg,40.2737,-76.8844,15.42,96,100,3.13,US,1714936687
571,thunder bay,48.4001,-89.3168,16.99,31,75,6.69,CA,1714936847
572,harstad,68.799,16.5293,3.66,64,6,3.81,NO,1714937090
573,kharp,66.8014,65.8081,-15.16,91,36,3.83,RU,1714937090
574,aqadyr,48.2553,72.8483,6.01,87,99,3.35,KZ,1714937090
575,beloyarskiy,63.7119,66.6722,-10.56,94,18,2.24,RU,1714937091
576,qorovulbozor,39.5006,64.7936,16.84,50,0,4.32,UZ,1714937091
577,viriat,46.2548,5.2157,17.19,60,100,3.13,FR,1714937092
578,calintaan,12.5667,120.9333,26.57,77,99,1.76,PH,1714937092
579,san rafael del sur,11.8485,-86.4384,34.54,35,100,1.0,NI,1714937092
580,san jose del guaviare,2.5729,-72.6459,23.46,99,100,1.55,CO,1714937093
581,buulobarde,3.8538,45.5674,25.34,84,100,6.11,SO,1714937093
582,san pedro pochutla,15.7333,-96.4667,32.84,37,5,4.4,MX,1714937093
583,lensk,60.7253,114.9278,2.74,100,99,1.07,RU,1714937094
584,port-vila,-17.7338,168.3219,21.78,94,75,1.03,VU,1714937094
585,banda aceh,5.5577,95.3222,27.56,83,93,2.19,ID,1714937094
586,koutiala,12.3917,-5.4642,38.48,9,0,1.81,ML,1714937095
587,acapulco de juarez,16.8634,-99.8901,28.9,79,0,3.6,MX,1714936928
588,ola,59.5833,151.2833,0.08,88,39,1.86,RU,1714937095
589,zhangye,38.9342,100.4517,14.6,12,66,2.14,CN,1714937096
590,rach gia,10.0167,105.0833,27.87,73,98,2.72,VN,1714937096
591,vallenar,-28.5708,-70.7581,22.92,36,0,4.04,CL,1714937096
